Afghanistan,25371,1052,7478,296,7168,3125,3144,4372,717,2764,25968,8312,6286,13837,30644,12218,2449,588,810,687,3931,1077,609,4502,1873,2517,11108,14025
Europe & Central Asia (WB),2143764.0,249404.0,407644.0,425231.0,215845.0,2754.0,151674.0,12439.0,46915.0,169953.0,31867.0,113314.0,990652.0,884093.0,569502.0,877572.0,1773.0,84750.0,72153.0,39.0,2334.0,1542.0,194.0,516208.0,132497.0,4762.0,882861.0,25446.0
European Region (WHO),2158750.0,252187.0,410666.0,426857.0,216617.0,2776.0,153106.0,12493.0,47167.0,170177.0,32275.0,113537.0,997931.0,894638.0,575784.0,884977.0,1785.0,85137.0,72563.0,39.0,2336.0,1548.0,196.0,521873.0,133656.0,4798.0,887828.0,25596.0
High-income countries,1783362.0,243069.0,300694.0,424471.0,226191.0,2678.0,113551.0,24674.0,43984.0,83913.0,3186.0,158511.0,1168393.0,1168474.0,428770.0,965411.0,1417.0,170758.0,114733.0,3.0,260.0,347.0,326.0,390196.0,141086.0,4501.0,639008.0,17670.0
Latin America & Caribbean (WB),627612.0,90041.0,84557.0,155399.0,68051.0,13666.0,52485.0,26599.0,69039.0,33296.0,56313.0,89041.0,258011.0,519803.0,259466.0,434174.0,8612.0,30638.0,29444.0,204.0,4542.0,2680.0,1431.0,195085.0,48712.0,12630.0,227139.0,50001.0
Low-income countries,479054.0,54090.0,68601.0,88588.0,111320.0,170536.0,50420.0,162246.0,190304.0,26902.0,544996.0,110181.0,141565.0,224602.0,656940.0,167182.0,145914.0,12412.0,20646.0,11057.0,106003.0,26843.0,11794.0,108310.0,23015.0,129959.0,125405.0,380077.0
Lower-middle-income countries,3952056.0,491002.0,560897.0,564965.0,858656.0,600685.0,486504.0,260898.0,386682.0,317777.0,2095923.0,412735.0,1821720.0,1966408.0,4034667.0,1126236.0,431935.0,147097.0,187618.0,6071.0,196147.0,60033.0,20325.0,1822095.0,229042.0,283305.0,1354366.0,1046866.0
Middle East & North Africa (WB),619305.0,20864.0,138733.0,9753.0,54694.0,4097.0,69246.0,7266.0,7378.0,46999.0,16018.0,36441.0,209374.0,320938.0,339666.0,344569.0,2708.0,12272.0,12928.0,136.0,4389.0,2422.0,921.0,318521.0,43449.0,3783.0,263147.0,44064.0
North America,715002.0,77273.0,111423.0,183645.0,99300.0,8963.0,42530.0,26395.0,37292.0,21298.0,37750.0,87844.0,442608.0,638685.0,178545.0,531828.0,6165.0,127073.0,43966.0,166.0,3075.0,1889.0,772.0,124092.0,50077.0,5821.0,258542.0,29956.0
North America (WB),497713.0,51610.0,82993.0,122056.0,73463.0,470.0,26975.0,13089.0,13965.0,8634.0,18.0,56485.0,374872.0,408120.0,67574.0,357059.0,582.0,115096.0,34999.0,0.0,50.0,84.0,164.0,53336.0,33875.0,462.0,176507.0,8370.0
Oceania,35927.0,3343.0,7740.0,8553.0,6107.0,2491.0,4636.0,2574.0,1951.0,1477.0,14592.0,4255.0,22400.0,29811.0,21929.0,25760.0,1996.0,3111.0,3289.0,49.0,2080.0,385.0,164.0,7141.0,4036.0,1867.0,15985.0,4713.0
South America,410367.0,64384.0,56136.0,93840.0,42220.0,5174.0,36936.0,13293.0,45716.0,20632.0,18581.0,57685.0,190356.0,289259.0,148501.0,259431.0,3030.0,18666.0,20481.0,38.0,1516.0,874.0,824.0,124334.0,32511.0,7271.0,145125.0,28419.0
South Asia (WB),1914571.0,226922.0,304650.0,288587.0,598703.0,397255.0,287626.0,94914.0,106276.0,232549.0,1453717.0,247238.0,1081135.0,1123432.0,2679641.0,471385.0,284812.0,77923.0,136324.0,2509.0,65935.0,23537.0,8915.0,1121490.0,123377.0,151874.0,710839.0,599919.0
South-East Asia (WHO),2453257.0,360060.0,286660.0,354227.0,652232.0,407540.0,339933.0,97744.0,134138.0,217082.0,1506017.0,277877.0,1336112.0,1290931.0,2849926.0,538813.0,280174.0,89811.0,148446.0,1861.0,52757.0,19857.0,7868.0,1237003.0,163599.0,148468.0,808533.0,460540.0
Sub-Saharan Africa (WB),723976.0,64025.0,74859.0,194229.0,156202.0,328376.0,59509.0,282453.0,522373.0,20110.0,758148.0,146312.0,167143.0,385959.0,988222.0,305618.0,271537.0,33242.0,33803.0,14043.0,218802.0,55272.0,20054.0,226246.0,35254.0,247669.0,155776.0,710830.0
Upper-middle-income countries,4625922.0,1067231.0,614292.0,729407.0,486025.0,28136.0,640556.0,45753.0,278953.0,229031.0,466659.0,179036.0,3038233.0,1927157.0,2953996.0,1445305.0,15648.0,132802.0,136296.0,229.0,8494.0,5353.0,1817.0,2394823.0,263735.0,28257.0,1523064.0,94934.0
Western Pacific (WHO),3528325.0,989247.0,397601.0,529350.0,407121.0,13011.0,553467.0,26551.0,97936.0,135815.0,568088.0,98562.0,2700611.0,1315470.0,2699064.0,746055.0,7574.0,85043.0,118808.0,155.0,7865.0,3391.0,945.0,2048175.0,183711.0,14374.0,1031785.0,54349.0
World,10852106.0,1857696.0,1546243.0,1809439.0,1683592.0,802486.0,1292098.0,493989.0,900652.0,658247.0,3112927.0,861480.0,6175019.0,5292827.0,8079996.0,3709063.0,595242.0,463360.0,459661.0,17374.0,311123.0,92659.0,34292.0,4718812.0,657619.0,446330.0,3646004.0,1540470.0
